Title,Year,Make,Model,URL,Transmission,Mileage,Price
*SE2* Perodua Myvi 1.3 (A) SE 2 KIT NEW FACELIFT FULL LOAN 2010,2010,Perodua,Myvi,https://www.carlist.my/used-cars/se2-perodua-myvi-1-3-a-se-2-kit-new-facelift-full-loan-2010/4122854,Automatic,82500,"RM 21,800"
2016 Perodua Myvi 1.5 SE - 7k Km Mileage Only!,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-se-7k-km-mileage-only/4182323,Automatic,7500,"RM 42,500"
2007 Perodua Myvi 1.3 SXi Hatchback (M),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-sxi-hatchback-m/3968716,Manual,202500,"RM 13,000"
2013 Perodua Myvi 1.5 SE NAVI 1 OWNER. MEGA CLEARANCE.,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-navi-1-owner-mega-clearance/4132500,Automatic,67500,"RM 31,800"
2013 Perodua Myvi 1.5 SE (A) NAVIGATION 1 OWNER. MEGA CLEARANCE.,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-a-navigation-1-owner-mega-clearance/4132496,Automatic,67500,"RM 31,800"
2014 Perodua Myvi 1.3 (A) LAGI BEST SE HI-SPEC FULL SERVICE RECORD,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-a-lagi-best-se-hi-spec-full-service-record/4048965,Automatic,42500,"RM 30,800"
2014 Perodua Myvi 1.5 SE (A) Full Service Record With Geran,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-5-se-a-full-service-record-with-geran/4039693,Automatic,57500,
2017 Perodua Myvi 1.5 SE (AUTO) DISCOUNT RM 7600 OR DISCOUNT RM 6600 WITH 30ITEMS FREE GIFT,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-auto-discount-rm-7600-or-discount-rm-6600-with-30items-free-gift/3697728,Automatic,1,"RM 45,468"
Perodua Myvi 1.3 (MT) SE FULL SPEC FULL LEATHER ONLY 1 MALAY OWNER,2010,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-mt-se-full-spec-full-leather-only-1-malay-owner/4166998,Manual,82500,"RM 17,800"
2015 Perodua Myvi 1.5 Advance Hatchback (A),2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-advance-hatchback-a/4038530,Automatic,42500,"RM 43,000"
2014 Perodua Myvi 1.3 (A) SE,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-a-se/3988193,Automatic,32500,"RM 35,500"
2006 Perodua Myvi 1.3 (M),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-m/3936997,Manual,187500,"RM 14,500"
Perodua Myvi 1.3 EZ SPEC $$ DEEPAVALI EARLY BIRD SPECIAL OFFER $$ WELL MAINTAINED BY LAST OWNER ** ORIGINAL GOOD CONDITION ** SMOOTH ENGINE GEARBOX **,2008,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ez-spec-deepavali-early-bird-special-offer-well-maintained-by-last-owner-original-good-condition-smooth-engine-gearbox/3507922,Automatic,72500,"RM 17,800"
Perodua Myvi 1.5 SE $$ DEEPAVALI EARLY BIRD SPECIAL OFFER $$ FULL SPEC ** LOW DOWNPAYMENT ** FAST APPROVAL **  ORIGINAL PAINT **,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-se-deepavali-early-bird-special-offer-full-spec-low-downpayment-fast-approval-original-paint/2781779,Automatic,42500,"RM 33,800"
2013 Perodua Myvi 1.3 SE Hatchback FULL LOAN EASY LOAN TIP TOP CONDITION 1 OWNER FULL SERVICE RECORD,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-se-hatchback-full-loan-easy-loan-tip-top-condition-1-owner-full-service-record/4087647,Automatic,62500,"RM 29,999"
2012 Perodua Myvi 1.5 (A) SE Hatchback Tip Top Condition,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-a-se-hatchback-tip-top-condition/4098453,Automatic,82500,"RM 28,800"
"2009 Perodua Myvi 1.3 (A) EZi Hatchback - BLACKLIST, CTOS & CCRIS?? NO PROBLEM !!",2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-a-ezi-hatchback-blacklist-ctos-ccris-no-problem/4066306,Automatic,77500,"RM 13,800"
2013 Perodua Myvi 1.3 EZi Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-hatchback/4103203,Automatic,92500,"RM 31,000"
2006 Perodua Myvi 1.3 EZ Hatchback Auto .. PASSO DESIGN ..,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback-auto-passo-design/4115658,Automatic,182500,"RM 17,800"
2006 Perodua Myvi 1.3 (A) CAR KING,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-a-car-king/4094334,Automatic,92500,"RM 15,800"
2008 Perodua Myvi 1.3 (A) LIKE NEW GOOD CONDITION,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-a-like-new-good-condition/4045655,Automatic,97500,"RM 19,800"
2006 Perodua Myvi 1.3 EZi (A) ORIGINAL PAINT,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-a-original-paint/3939771,Automatic,122500,"RM 16,800"
2009 Perodua Myvi 1.3 EZi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback/4170549,Automatic,77500,"RM 15,800"
2013 Perodua Myvi 1.3 EZ Hatchback (A),2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-hatchback-a/4030930,Automatic,67500,"RM 27,000"
"2010 Perodua Myvi 1.3 (A) SE LEATHER SEAT, B.KITS, WELL MAINTAINED TIP TOP",2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-a-se-leather-seat-b-kits-well-maintained-tip-top/4186338,Automatic,72500,"RM 21,300"
2012 Perodua Myvi 1.3 SE (A) FREE 6 MONTHS WARRANTY,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-se-a-free-6-months-warranty/4159074,Automatic,77500,"RM 24,400"
"2017 Perodua Myvi 1.3 (A) PREMIUM X SPEC, FREE 6 MONTHS WARRANTY",2017,Perodua,Myvi,https://www.carlist.my/used-cars/2017-perodua-myvi-1-3-a-premium-x-spec-free-6-months-warranty/4159036,Automatic,12500,"RM 34,400"
"2015 Perodua Myvi 1.3 SE (A) FULL SE BODYKIT , FREE 6 MONTH WARRANTY",2014,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-se-a-full-se-bodykit-free-6-month-warranty/3732618,Automatic,42500,"RM 29,400"
Perodua Myvi 1.3 AT TIP TOP CONDITION 1 OWNER,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-at-tip-top-condition-1-owner/4073319,Automatic,42500,"RM 26,800"
2016 Perodua Myvi 1.5 Advance Hatchback REVERSE CAMERA PUSH START ULTRA RACING,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-advance-hatchback-reverse-camera-push-start-ultra-racing/4172022,Automatic,47500,"RM 39,800"
2010 Perodua Myvi 1.3 SE Hatchback Ez FULL LOAN MONTHLY 3XX,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-se-hatchback-ez-full-loan-monthly-3xx/4146790,Automatic,62500,"RM 23,800"
2007 Perodua Myvi 1.3 SXi Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-sxi-hatchback/4021866,Manual,132500,"RM 18,900"
Perodua Myvi 1.3 SE (M) Original SE with Leather Seat,2009,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-se-m-original-se-with-leather-seat/4170270,Manual,77500,"RM 20,800"
2011 Perodua Myvi 1.3 Auto Lagi Best,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-auto-lagi-best/4182398,Automatic,157500,"RM 24,400"
2017 Perodua Myvi 1.5 SE Hatchback FULL LOAN CASH REBATE,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback-full-loan-cash-rebate/4132335,Automatic,1,"RM 47,368"
2009 Perodua Myvi 1.3 EZi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback/4142912,Automatic,72500,"RM 18,500"
2008 Perodua Myvi 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback/4142620,Automatic,142500,"RM 19,000"
2008 Perodua Myvi 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback/4103903,Automatic,157500,"RM 23,800"
2009 Perodua Myvi 1.3 SXi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-sxi-hatchback/4081079,Manual,147500,"RM 17,500"
2009 PERODUA MYVI SE FULL SPEC FULL LOAN CASH BUYER SPECIAL COLOUR 016-3726262 YAN,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-se-full-spec-full-loan-cash-buyer-special-colour-016-3726262-yan/3585348,Automatic,97500,"RM 20,800"
2013 Perodua Myvi 1.3 SE (A),2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-se-a/4185928,Automatic,22500,"RM 35,800"
2010 Perodua Myvi 1.3 SX Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-hatchback/4117740,Manual,142500,"RM 16,800"
2015 Perodua Myvi 1.3 G Hatchback,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-g-hatchback/3980547,Automatic,122500,"RM 34,000"
2005 Perodua Myvi 1.3 EZi Hatchback,2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-hatchback/3977561,Automatic,17500,"RM 16,800"
2011 Perodua Myvi 1.5 SE Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-se-hatchback/4119379,Automatic,117500,"RM 32,150"
2012 Perodua Myvi 1.5 (A) SE Hatchback,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-a-se-hatchback/4178608,Automatic,82500,"RM 31,500"
2017 Perodua Myvi 1.5 Advance Hatchback (A),2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-hatchback-a/3898971,Automatic,0,"RM 47,000"
2006 Perodua Myvi 1.3 EZi Hatchback (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-a/3980177,Automatic,192500,"RM 19,800"
2010 Perodua Myvi 1.3 (A) EZI TIP TOP CONDITION,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-a-ezi-tip-top-condition/4185750,Automatic,77500,"RM 19,300"
2011 Perodua Myvi 1.3 EZ Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ez-hatchback/4017581,Automatic,132500,"RM 22,000"
2011 Perodua Myvi 1.3 -- GREAT CAR --,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-great-car/2308139,Automatic,44000,"RM 32,000"
2009 Perodua Myvi 1.3 EZi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback/4171295,Automatic,97500,"RM 22,000"
2012 Perodua Myvi 1.5 SE Hatchback (A),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback-a/3975212,Automatic,87500,"RM 38,000"
2009 Perodua Myvi 1.3 (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-a/4080523,Automatic,7500,"RM 26,000"
2011 Perodua Myvi 1.3 EZi,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi/3980112,Automatic,77500,"RM 28,800"
2011 Perodua Myvi 1.3 EZi Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback/4043137,Automatic,87500,"RM 26,000"
2013 Perodua Myvi 1.5 SE Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback/3942137,Automatic,32500,"RM 35,450"
2016 Perodua Myvi 1.3 (M) G FACELIFT UNDER WARRANTY FULL SERVICE RECORD LIKE NEW,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-3-m-g-facelift-under-warranty-full-service-record-like-new/3987919,Manual,32500,"RM 28,000"
2009 Perodua Myvi 1.3 SE Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback/3979823,Automatic,197500,"RM 21,000"
2013 Perodua Myvi 1.5 SE Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback/3961671,Automatic,82500,"RM 36,800"
Perodua Myvi 1.3 SXi  PRIMIUM SPORT RIMS HIGH-SPEC TIP-TOPHatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-sxi-primium-sport-rims-high-spec-tip-tophatchback/4185000,Manual,97500,"RM 18,800"
Perodua Myvi 1.5 (A) SE NEW FACELIFT FULL LOAN,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-a-se-new-facelift-full-loan/4158344,Automatic,52500,"RM 30,800"
Perodua MyVi 1.5 (A) SE FULL SPEC FULL LOAN,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-a-se-full-spec-full-loan/4158340,Automatic,32500,"RM 33,800"
2009 Perodua Myvi 1.3 EZi YEAR OF MANUFACTURE 2009 TIP TOP CONDITION LIKE NEW,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-year-of-manufacture-2009-tip-top-condition-like-new/3895673,Automatic,152500,"RM 20,800"
Perodua Myvi 1.3 YEAR OF MANUFACTURE 2011 LIMITED EDITION PINK,2011,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-year-of-manufacture-2011-limited-edition-pink/3828963,Automatic,82500,"RM 24,800"
PERODUA MYVI 1.3 (A)EZI TIP TOP 1 CAREFUL OWNER ORI PAINT,2010,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-a-ezi-tip-top-1-careful-owner-ori-paint/4184873,Automatic,67500,"RM 17,900"
2007 Perodua Myvi 1.3 SXi Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-sxi-hatchback/4164401,Manual,232500,"RM 13,999"
PERODUA 1.5 EXTREME (A) ACCIDENT FREE TIP -TOP 1 OWNER,2012,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-1-5-extreme-a-accident-free-tip-top-1-owner/4184771,Automatic,67500,"RM 29,800"
PERODUA 1.5SE (A) ACCIDENT FREE TIP -TOP 1 OWNER,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-1-5se-a-accident-free-tip-top-1-owner/4184700,Automatic,57500,"RM 29,800"
"2013 Perodua Myvi 1.5L SE Special Edition (A) Very Low Mileage(241xx KM Only), Genuine MFG Yrs 2013",2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5l-se-special-edition-a-very-low-mileage-241xx-km-only-genuine-mfg-yrs-2013/4083592,Automatic,22500,"RM 34,800"
Perodua Myvi 1.3 SE YEAR OF MANUFACTURE 2013 CONVERTED NEW MYVI HEADLIGHT,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-se-year-of-manufacture-2013-converted-new-myvi-headlight/3822687,Automatic,77500,"RM 31,800"
2009 Perodua Myvi 1.3 SE Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback/4164099,Automatic,87500,"RM 20,800"
2009 Perodua Myvi 1.3 SE Hatchback (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-a/4064321,Automatic,122500,"RM 25,000"
2011 Perodua Myvi 1.3 EZ Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ez-hatchback/3960934,Automatic,47500,"RM 25,000"
2006 Perodua Myvi 1.3 SX Hatchback (M),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-sx-hatchback-m/4119822,Manual,152500,"RM 17,000"
"2014 PERODUA MYVI SX 1.3L (M) ONE OWNER, AIRBAGS, LOW MILEAGE, ACCIDENT FREE, BRAND NEW, TIP TOP CONDITION",2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-sx-1-3l-m-one-owner-airbags-low-mileage-accident-free-brand-new-tip-top-condition/4142954,Manual,62500,"RM 25,800"
2007 Perodua Myvi 1.3 EZ Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback/4163378,Automatic,102500,"RM 16,000"
PERODUA MYVI 1.5 Special Edition @ 10K MILEAGE,2016,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-special-edition-10k-mileage/4182988,Automatic,12500,"RM 41,500"
Perodua Myvi 1.3 EZi  #AIR BAGS # ABS # GOOD CONDITION,2008,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-air-bags-abs-good-condition/4029324,Automatic,92500,"RM 15,900"
2010 Perodua Myvi 1.3 SE Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-se-hatchback/4042637,Automatic,102500,"RM 26,500"
2007 Perodua Myvi 1.3 EZi Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-hatchback/4030287,Automatic,52500,"RM 23,800"
2011 Perodua Myvi 1.3 EZi Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback/3870117,Automatic,272500,"RM 25,800"
2013 Perodua Myvi 1.5 SE LOW DOWN PAYMENT,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-low-down-payment/4167766,Automatic,82500,"RM 31,800"
2016 Perodua Myvi 1.3  Hatchback,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-3-hatchback/4112327,Automatic,42500,"RM 33,800"
2012 Perodua Myvi 1.5 SE Hatchback,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback/4087526,Automatic,92500,"RM 32,000"
2017 Perodua Myvi 1.5 Fu110an Free DVD REV CAM,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-fu110an-free-dvd-rev-cam/3495504,Automatic,1,"RM 45,438"
2016 Perodua Myvi 1.5 Advance Hatchback,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-advance-hatchback/3642533,Automatic,2500,"RM 45,800"
2009 Perodua Myvi 1.3 SE Hatchback (A),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-hatchback-a/4163666,Automatic,102500,"RM 24,800"
2008 Perodua Myvi 1.3 EZ Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-hatchback/4176596,Automatic,87500,"RM 18,300"
2014 Perodua Myvi 1.3 SE Full service record,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-full-service-record/4116065,Automatic,40000,"RM 26,999"
Aug 2005 Perodua Myvi 1.3 SXi Hatchback,2005,Perodua,Myvi,https://www.carlist.my/used-cars/aug-2005-perodua-myvi-1-3-sxi-hatchback/4147095,Manual,177500,"RM 13,000"
2007 Perodua Myvi 989 SR Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-989-sr-hatchback/4182671,Manual,112500,"RM 9,999"
2013 Perodua Myvi 1.5 SE Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback/4162595,Automatic,62500,"RM 33,800"
2014 Perodua Myvi 1.3 SE,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se/3979156,Automatic,97500,"RM 33,000"
2013 Perodua Myvi 1.5 SE Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback/3898205,Automatic,72500,"RM 33,500"
2009 Perodua Myvi 1.3 EZi Hatchback Tiptop Promotion,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback-tiptop-promotion/4176038,Automatic,67500,"RM 18,999"
2008 Perodua Myvi 1.3 EZi Hatchback Tiptop Promotion,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-tiptop-promotion/4176008,Automatic,97500,"RM 15,999"
2014 Perodua Myvi 1.5 Special Edition Under Warranty Auto,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-5-special-edition-under-warranty-auto/4012375,Automatic,62500,"RM 34,999"
2008 Perodua Myvi 1.3 EZ Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-hatchback/3918780,Automatic,252500,"RM 18,888"
2010 Perodua Myvi 1.3 SE (A) 1 lady owner Tahun di buat 2010,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-se-a-1-lady-owner-tahun-di-buat-2010/3955362,Automatic,87500,"RM 22,800"
2011 Perodua Myvi 1.3 Elegance Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-elegance-hatchback/4101270,Automatic,57500,"RM 26,000"
2014 Perodua Myvi 1.3 EZ Hatchback,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-ez-hatchback/3941125,Automatic,17500,"RM 31,300"
Perodua MyVi ZHX 1.5 (A) EXTREME ADVANCE SPORT,2011,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-zhx-1-5-a-extreme-advance-sport/4122989,Automatic,57500,"RM 30,300"
Perodua MyVi 1.5 SPECIAL EDITION (A)DVD SE TRUE 2012,2012,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-special-edition-a-dvd-se-true-2012/4149627,Automatic,57500,"RM 29,300"
2013 Perodua Myvi 1.3 EZ (A) [FULL PERODUA SERVICE RECORD] [LOW MILEAGE] [TIPTOP CONDITION] [FUL0N WELCOME],2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-a-full-perodua-service-record-low-mileage-tiptop-condition-ful0n-welcome/4084519,Automatic,57500,"RM 28,800"
Guarantee Year 2007 Perodua Myvi 1.3 (A) Car Condition Like New SE Bodykits,2007,Perodua,Myvi,https://www.carlist.my/used-cars/guarantee-year-2007-perodua-myvi-1-3-a-car-condition-like-new-se-bodykits/4095501,Automatic,112500,"RM 18,800"
2009 Perodua MyVi 1.3 EZI (A) TIP TOP CONDITION,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-a-tip-top-condition/4144096,Automatic,82500,"RM 16,800"
2015 Perodua Myvi 1.5 (A) SE LIKE NEW CAR,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-a-se-like-new-car/3864931,Automatic,37500,"RM 35,800"
2008 Perodua Myvi 1.3 SE Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-se-hatchback/4151763,Automatic,222500,"RM 20,000"
Perodua Myvi 1.3 AT EZi High Spec,2008,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-at-ezi-high-spec/4077730,Automatic,92500,"RM 15,880"
2010 Perodua Myvi 1.3 EZ Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ez-hatchback/4160913,Automatic,172500,"RM 22,900"
2012 Perodua Myvi 1.3 EZi (A) ADVANCE FULL SPEC  BOdy KIT,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-3-ezi-a-advance-full-spec-body-kit/4015411,Automatic,57500,"RM 26,688"
2014 Perodua Myvi 1.3 SE (A) Special Edition ORIGINAL SpeC,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-a-special-edition-original-spec/4157309,Automatic,52500,"RM 30,688"
2006 Perodua Myvi 1.3 EZi Hatchback,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback/4119343,Automatic,102500,"RM 18,000"
2009 Perodua Myvi 1.3 EZ Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ez-hatchback/4142030,Automatic,92500,
2011 Perodua Myvi 1.5 SE Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-se-hatchback/4178704,Automatic,12500,"RM 28,000"
Perodua myvi 1.5 SE (A) 1 LADIES OWNER TIP-TOP CONDITION CAR KING,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-se-a-1-ladies-owner-tip-top-condition-car-king/4158977,Automatic,77500,"RM 31,800"
Perodua myvi 1.5 SE (A) 1 LADIES OWNER TIP-TOP CONDITION CAR KING,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-se-a-1-ladies-owner-tip-top-condition-car-king/4114338,Automatic,72500,"RM 31,800"
